INJ_OBD;INJ_HW;IGN;IAC;RPM;MAP;ECT;TPS;SPD;O2SENS;AVG SPD;LPK_OBD;LPH_OBD;LPH_INJ;TOTAL_OBD;TOTAL_INJ;AVG_OBD;AVG_INJ;CURR_OBD;CURR_INJ;CURR_RUN;RUN_TOTAL;INJ_CLOSED;CLOSED_DUR;SAVED_FUEL;;;ÊÃ\× ÂÎÇÄÓÕÀ;;ãð\ñåê;;;1;0.75
6.38;6.17;29.22;36.08;2125;15;88.44;10;94;1.76;79.57;10.38;9.75;9.44;26.06;26.29;8.86;8.44;3.33;3.17;37.55;211.38;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.6;29.22;36.08;2125;15;88.44;10;94;1.76;79.57;10.38;9.75;10.1;26.06;26.29;8.86;8.44;3.33;3.17;37.55;211.38;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.6;29.22;36.08;2125;15;88.44;10;94;1.76;79.57;10.38;9.75;10.1;26.06;26.29;8.86;8.44;3.33;3.17;37.55;211.38;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.62;29.22;36.08;2125;15;88.44;10;94;1.76;79.57;10.38;9.75;10.13;26.06;26.29;8.86;8.44;3.33;3.17;37.55;211.38;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.3;29.22;36.08;2125;15;88.44;10;94;1.76;79.57;10.38;9.75;9.64;26.06;26.29;8.87;8.44;3.33;3.17;37.59;211.42;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.3;29.22;36.08;2125;15;88.44;10;94;1.76;79.57;10.38;9.75;9.64;26.06;26.29;8.87;8.44;3.33;3.17;37.59;211.42;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.3;29.22;36.08;2125;15;88.44;10;94;1.76;79.57;10.38;9.75;9.61;26.06;26.29;8.87;8.44;3.33;3.17;37.59;211.42;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.46;29.22;36.08;2125;15;88.44;10;94;1.76;79.57;10.38;9.75;9.88;26.06;26.29;8.87;8.44;3.33;3.17;37.59;211.42;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.46;29.22;36.08;2125;15;88.44;10;94;1.76;79.57;10.38;9.75;9.88;26.06;26.29;8.87;8.44;3.33;3.17;37.59;211.42;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.46;29.22;36.08;2125;15;88.44;10;94;1.76;79.57;10.38;9.75;9.88;26.06;26.29;8.87;8.44;3.33;3.17;37.59;211.42;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.5;6.66;29.22;36.08;2100;15;88.44;10;93;1.76;79.57;10.57;9.83;10.06;26.07;26.29;8.87;8.44;3.34;3.18;37.62;211.45;551700;4937241;19.75;;30.104375;108.37575;;30.104375;2.006958333;;;
6.5;6.66;29.22;36.08;2100;15;88.44;10;93;1.76;79.57;10.57;9.83;10.06;26.07;26.29;8.87;8.44;3.34;3.18;37.62;211.45;551700;4937241;19.75;;30.104375;108.37575;;30.104375;2.006958333;;;
6.5;6.23;29.22;36.08;2100;15;88.44;10;93;1.76;79.57;10.57;9.83;9.42;26.07;26.29;8.87;8.44;3.34;3.18;37.62;211.45;551700;4937241;19.75;;30.104375;108.37575;;30.104375;2.006958333;;;
6.5;6.23;29.22;36.08;2100;15;88.44;10;93;1.76;79.57;10.57;9.83;9.42;26.07;26.29;8.87;8.44;3.34;3.18;37.62;211.45;551700;4937241;19.75;;30.104375;108.37575;;30.104375;2.006958333;;;
6.5;6.23;29.22;36.08;2100;15;88.44;10;93;1.76;79.57;10.57;9.83;9.42;26.07;26.29;8.87;8.44;3.34;3.18;37.62;211.45;551700;4937241;19.75;;30.104375;108.37575;;30.104375;2.006958333;;;
6.5;6.53;29.22;36.08;2100;15;88.44;10;93;1.76;79.57;10.57;9.83;9.87;26.07;26.3;8.87;8.44;3.34;3.18;37.62;211.45;551700;4937241;19.75;;30.104375;108.37575;;30.104375;2.006958333;;;
6.5;6.53;29.22;36.08;2100;15;88.44;10;93;1.76;79.57;10.57;9.83;9.87;26.07;26.3;8.87;8.44;3.34;3.18;37.62;211.45;551700;4937241;19.75;;30.104375;108.37575;;30.104375;2.006958333;;;
6.5;6.53;29.22;36.08;2100;15;88.44;10;93;1.76;79.57;10.57;9.83;9.87;26.07;26.3;8.87;8.44;3.34;3.18;37.62;211.45;551700;4937241;19.75;;30.104375;108.37575;;30.104375;2.006958333;;;
6.38;6.31;29.22;36.08;2125;15;88.44;10;94;1.76;79.58;10.38;9.75;9.65;26.07;26.3;8.87;8.44;3.34;3.18;37.65;211.49;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.31;29.22;36.08;2125;15;88.44;10;94;1.76;79.58;10.38;9.75;9.66;26.07;26.3;8.87;8.44;3.34;3.18;37.65;211.49;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.31;29.22;36.08;2125;15;88.44;10;94;1.76;79.58;10.38;9.75;9.66;26.07;26.3;8.87;8.44;3.34;3.18;37.65;211.49;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.15;29.22;36.08;2125;15;88.44;10;94;1.76;79.58;10.38;9.75;9.41;26.07;26.3;8.87;8.44;3.34;3.18;37.65;211.49;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.15;29.22;36.08;2125;15;88.44;10;94;1.76;79.58;10.38;9.75;9.41;26.07;26.3;8.87;8.44;3.34;3.18;37.65;211.49;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.47;29.22;36.08;2125;15;88.44;10;94;1.76;79.58;10.38;9.75;9.9;26.07;26.3;8.87;8.44;3.34;3.18;37.65;211.49;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.66;29.22;36.08;2125;15;88.44;10;94;1.76;79.58;10.38;9.75;10.18;26.07;26.3;8.87;8.44;3.34;3.18;37.65;211.49;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.66;29.22;36.08;2125;15;88.44;10;94;1.76;79.58;10.38;9.75;10.18;26.07;26.3;8.87;8.44;3.34;3.18;37.65;211.49;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.38;6.68;29.22;36.08;2125;15;88.44;10;94;1.76;79.58;10.38;9.75;10.22;26.07;26.3;8.87;8.44;3.34;3.18;37.65;211.49;551700;4937241;19.75;;29.859375;107.49375;;29.859375;1.990625;;;
6.13;6.25;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;9.56;26.07;26.3;8.87;8.44;3.34;3.18;37.69;211.52;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.25;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;9.56;26.07;26.3;8.87;8.44;3.34;3.18;37.69;211.52;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.25;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;9.56;26.07;26.3;8.87;8.44;3.34;3.18;37.69;211.52;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.54;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;10.01;26.07;26.3;8.87;8.44;3.34;3.18;37.69;211.52;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.54;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;10.01;26.07;26.3;8.87;8.44;3.34;3.18;37.69;211.52;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.54;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;10.01;26.07;26.3;8.87;8.44;3.34;3.18;37.69;211.52;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.35;29.22;36.08;2100;15;88.44;10;94;1.76;79.58;9.85;9.26;9.6;26.08;26.3;8.87;8.45;3.35;3.19;37.72;211.55;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.35;29.22;36.08;2100;15;88.44;10;94;1.76;79.58;9.85;9.26;9.6;26.08;26.3;8.87;8.45;3.35;3.19;37.72;211.55;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.21;29.22;36.08;2100;15;88.44;10;94;1.76;79.58;9.85;9.26;9.39;26.08;26.3;8.87;8.45;3.35;3.19;37.72;211.55;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.19;29.22;36.08;2100;15;88.44;10;94;1.76;79.58;9.85;9.26;9.36;26.08;26.3;8.87;8.45;3.35;3.19;37.72;211.55;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.19;29.22;36.08;2100;15;88.44;10;94;1.76;79.58;9.85;9.26;9.36;26.08;26.3;8.87;8.45;3.35;3.19;37.72;211.55;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.62;29.22;36.08;2100;15;88.44;10;94;1.76;79.58;9.85;9.26;10;26.08;26.31;8.87;8.45;3.35;3.19;37.72;211.55;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.62;29.22;36.08;2100;15;88.44;10;94;1.76;79.58;9.85;9.26;10.06;26.08;26.31;8.87;8.45;3.35;3.19;37.72;211.55;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.65;29.22;36.08;2100;15;88.44;10;94;1.76;79.58;9.85;9.26;10.06;26.08;26.31;8.87;8.45;3.35;3.19;37.72;211.55;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.28;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;9.6;26.08;26.31;8.87;8.45;3.35;3.19;37.76;211.59;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.28;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;9.6;26.08;26.31;8.87;8.45;3.35;3.19;37.76;211.59;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.25;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;9.56;26.08;26.31;8.87;8.45;3.35;3.19;37.76;211.59;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.5;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;9.95;26.08;26.31;8.87;8.45;3.35;3.19;37.76;211.59;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.5;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;9.95;26.08;26.31;8.87;8.45;3.35;3.19;37.76;211.59;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.5;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;9.98;26.08;26.31;8.87;8.45;3.35;3.19;37.76;211.59;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.36;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;9.74;26.08;26.31;8.87;8.45;3.35;3.19;37.76;211.59;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.36;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;9.74;26.08;26.31;8.87;8.45;3.35;3.19;37.76;211.59;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.36;29.22;36.08;2125;15;88.44;10;93;1.76;79.58;10.08;9.37;9.74;26.08;26.31;8.87;8.45;3.35;3.19;37.76;211.59;551700;4937241;19.75;;28.695625;103.30425;;28.695625;1.913041667;;;
6.13;6.2;29.22;36.08;2100;15;88.44;10;94;1.76;79.58;9.85;9.26;9.37;26.09;26.31;8.87;8.45;3.35;3.2;37.79;211.62;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.2;29.22;36.08;2100;15;88.44;10;94;1.76;79.58;9.85;9.26;9.37;26.09;26.31;8.87;8.45;3.35;3.2;37.79;211.62;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.2;29.22;36.08;2100;15;88.44;10;94;1.76;79.58;9.85;9.26;9.37;26.09;26.31;8.87;8.45;3.35;3.2;37.79;211.62;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.6;29.22;36.08;2100;15;88.44;10;94;1.76;79.58;9.85;9.26;9.98;26.09;26.31;8.87;8.45;3.35;3.2;37.79;211.62;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.61;29.22;36.08;2100;15;88.44;10;94;1.76;79.58;9.85;9.26;10;26.09;26.31;8.87;8.45;3.35;3.2;37.79;211.62;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.61;29.22;36.08;2100;15;88.44;10;94;1.76;79.58;9.85;9.26;10;26.09;26.31;8.87;8.45;3.35;3.2;37.79;211.62;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.24;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.85;9.26;9.44;26.09;26.31;8.87;8.46;3.36;3.2;37.83;211.66;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.51;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.85;9.26;9.85;26.09;26.31;8.87;8.46;3.36;3.2;37.83;211.66;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.51;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.85;9.26;9.85;26.09;26.31;8.87;8.46;3.36;3.2;37.83;211.66;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.51;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.85;9.26;9.85;26.09;26.31;8.87;8.46;3.36;3.2;37.83;211.66;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.37;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.85;9.26;9.63;26.09;26.32;8.87;8.46;3.36;3.2;37.83;211.66;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.37;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.85;9.26;9.63;26.09;26.32;8.87;8.46;3.36;3.2;37.83;211.66;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6.13;6.35;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.85;9.26;9.6;26.09;26.32;8.87;8.46;3.36;3.2;37.83;211.66;551700;4937241;19.75;;28.35875;102.0915;;28.35875;1.890583333;;;
6;6.22;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.4;26.09;26.32;8.87;8.45;3.36;3.2;37.86;211.69;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.22;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.4;26.09;26.32;8.87;8.45;3.36;3.2;37.86;211.69;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.22;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.4;26.09;26.32;8.87;8.45;3.36;3.2;37.86;211.69;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.64;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;10.03;26.09;26.32;8.87;8.45;3.36;3.2;37.86;211.69;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.64;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;10.03;26.09;26.32;8.87;8.45;3.36;3.2;37.86;211.69;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.64;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;10.03;26.09;26.32;8.87;8.45;3.36;3.2;37.86;211.69;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.29;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.51;26.09;26.32;8.87;8.45;3.36;3.2;37.86;211.69;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.28;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.5;26.09;26.32;8.87;8.45;3.36;3.2;37.86;211.69;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.28;29.22;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.5;26.09;26.32;8.87;8.45;3.36;3.2;37.86;211.69;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.51;28.75;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.85;26.1;26.32;8.87;8.45;3.36;3.21;37.9;211.73;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.51;28.75;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.87;26.1;26.32;8.87;8.45;3.36;3.21;37.9;211.73;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.53;28.75;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.87;26.1;26.32;8.87;8.45;3.36;3.21;37.9;211.73;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.41;28.75;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.69;26.1;26.32;8.87;8.45;3.36;3.21;37.9;211.73;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.41;28.75;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.69;26.1;26.32;8.87;8.45;3.36;3.21;37.9;211.73;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.38;28.75;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.65;26.1;26.32;8.87;8.45;3.36;3.21;37.9;211.73;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.24;28.75;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.43;26.1;26.33;8.88;8.46;3.37;3.21;37.93;211.76;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.6;28.75;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.98;26.1;26.33;8.88;8.46;3.37;3.21;37.93;211.76;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.6;28.75;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.98;26.1;26.33;8.88;8.46;3.37;3.21;37.93;211.76;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.6;28.75;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.98;26.1;26.33;8.88;8.46;3.37;3.21;37.93;211.76;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.32;28.75;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.53;26.1;26.33;8.88;8.46;3.37;3.21;37.93;211.76;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.3;28.75;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.53;26.1;26.33;8.88;8.46;3.37;3.21;37.93;211.76;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.3;28.75;36.08;2100;15;88.44;10;94;1.76;79.59;9.65;9.07;9.53;26.1;26.33;8.88;8.46;3.37;3.21;37.93;211.76;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.15;28.75;36.08;2100;15;88.44;10;93;1.76;79.59;9.75;9.07;9.3;26.1;26.33;8.88;8.46;3.37;3.21;37.97;211.8;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.5;28.75;36.08;2100;15;88.44;10;93;1.76;79.59;9.75;9.07;9.83;26.1;26.33;8.88;8.46;3.37;3.21;37.97;211.8;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.5;28.75;36.08;2100;15;88.44;10;93;1.76;79.59;9.75;9.07;9.83;26.1;26.33;8.88;8.46;3.37;3.21;37.97;211.8;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.68;28.75;36.08;2100;15;88.44;10;93;1.76;79.59;9.75;9.07;10.09;26.1;26.33;8.88;8.46;3.37;3.21;37.97;211.8;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.68;28.75;36.08;2100;15;88.44;10;93;1.76;79.59;9.75;9.07;10.09;26.1;26.33;8.88;8.46;3.37;3.21;37.97;211.8;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.73;28.75;36.08;2100;15;88.44;10;93;1.76;79.59;9.75;9.07;10.17;26.1;26.33;8.88;8.46;3.37;3.21;37.97;211.8;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.25;28.75;36.08;2100;15;88.44;10;93;1.76;79.59;9.75;9.07;9.45;26.1;26.33;8.88;8.46;3.37;3.21;37.97;211.8;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.25;28.75;36.08;2100;15;88.44;10;93;1.76;79.59;9.75;9.07;9.45;26.1;26.33;8.88;8.46;3.37;3.21;37.97;211.8;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.25;28.75;36.08;2100;15;88.44;10;93;1.76;79.59;9.75;9.07;9.42;26.1;26.33;8.88;8.46;3.37;3.21;37.97;211.8;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.58;28.75;36.08;2100;15;88.44;10;93;1.76;79.6;9.75;9.07;9.95;26.11;26.33;8.88;8.46;3.37;3.22;38;211.83;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.58;28.75;36.08;2100;15;88.44;10;93;1.76;79.6;9.75;9.07;9.95;26.11;26.33;8.88;8.46;3.37;3.22;38;211.83;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.58;28.75;36.08;2100;15;88.44;10;93;1.76;79.6;9.75;9.07;9.95;26.11;26.33;8.88;8.46;3.37;3.22;38;211.83;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.42;28.75;36.08;2100;15;88.44;10;93;1.76;79.6;9.75;9.07;9.7;26.11;26.33;8.88;8.46;3.37;3.22;38;211.83;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.42;28.75;36.08;2100;15;88.44;10;93;1.76;79.6;9.75;9.07;9.7;26.11;26.33;8.88;8.46;3.37;3.22;38;211.83;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.42;28.75;36.08;2100;15;88.44;10;93;1.76;79.6;9.75;9.07;9.7;26.11;26.33;8.88;8.46;3.37;3.22;38;211.83;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;7.08;28.75;36.08;2100;15;88.44;10;94;1.76;79.6;9.65;9.07;10.7;26.11;26.34;8.88;8.47;3.38;3.22;38.04;211.87;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;7.08;28.75;36.08;2100;15;88.44;10;94;1.76;79.6;9.65;9.07;10.7;26.11;26.34;8.88;8.47;3.38;3.22;38.04;211.87;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;7.11;28.75;36.08;2100;15;88.44;10;94;1.76;79.6;9.65;9.07;10.75;26.11;26.34;8.88;8.47;3.38;3.22;38.04;211.87;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.73;28.75;36.08;2100;15;88.44;10;94;1.76;79.6;9.65;9.07;10.17;26.11;26.34;8.88;8.47;3.38;3.22;38.04;211.87;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.73;28.75;36.08;2100;15;88.44;10;94;1.76;79.6;9.65;9.07;10.17;26.11;26.34;8.88;8.47;3.38;3.22;38.04;211.87;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6;6.73;28.75;36.08;2100;15;88.44;10;94;1.76;79.6;9.65;9.07;10.15;26.11;26.34;8.88;8.47;3.38;3.22;38.04;211.87;551700;4937241;19.75;;27.776875;99.99675;;27.776875;1.851791667;;;
6.25;7.06;27.81;36.08;2100;16;88.44;10;94;1.76;79.6;10.05;9.45;10.67;26.11;26.34;8.88;8.47;3.38;3.22;38.07;211.9;551700;4937241;19.75;;28.940625;104.18625;;28.940625;1.808789063;;;
6.25;7.06;27.81;36.08;2100;16;88.44;10;94;1.76;79.6;10.05;9.45;10.67;26.11;26.34;8.88;8.47;3.38;3.22;38.07;211.9;551700;4937241;19.75;;28.940625;104.18625;;28.940625;1.808789063;;;
6.25;7.06;27.81;36.08;2100;16;88.44;10;94;1.76;79.6;10.05;9.45;10.67;26.11;26.34;8.88;8.47;3.38;3.22;38.07;211.9;551700;4937241;19.75;;28.940625;104.18625;;28.940625;1.808789063;;;
6.25;6.86;27.81;36.08;2100;16;88.44;10;94;1.76;79.6;10.05;9.45;10.37;26.11;26.34;8.88;8.47;3.38;3.23;38.07;211.9;551700;4937241;19.75;;28.940625;104.18625;;28.940625;1.808789063;;;
6.25;6.86;27.81;36.08;2100;16;88.44;10;94;1.76;79.6;10.05;9.45;10.37;26.11;26.34;8.88;8.47;3.38;3.23;38.07;211.9;551700;4937241;19.75;;28.940625;104.18625;;28.940625;1.808789063;;;
6.25;6.86;27.81;36.08;2100;16;88.44;10;94;1.76;79.6;10.05;9.45;10.37;26.11;26.34;8.88;8.47;3.38;3.23;38.07;211.9;551700;4937241;19.75;;28.940625;104.18625;;28.940625;1.808789063;;;
6.25;6.75;27.81;36.08;2100;16;88.44;10;94;1.76;79.6;10.05;9.45;10.2;26.11;26.34;8.88;8.47;3.38;3.23;38.07;211.9;551700;4937241;19.75;;28.940625;104.18625;;28.940625;1.808789063;;;
6.25;6.74;27.81;36.08;2100;16;88.44;10;94;1.76;79.6;10.05;9.45;10.19;26.11;26.34;8.88;8.47;3.38;3.23;38.07;211.9;551700;4937241;19.75;;28.940625;104.18625;;28.940625;1.808789063;;;
6.25;6.74;27.81;36.08;2100;16;88.44;10;94;1.76;79.6;10.05;9.45;10.19;26.11;26.34;8.88;8.47;3.38;3.23;38.07;211.9;551700;4937241;19.75;;28.940625;104.18625;;28.940625;1.808789063;;;
6.75;7.22;27.34;36.08;2100;17;88.44;11;94;1.76;79.6;10.86;10.21;10.92;26.12;26.35;8.88;8.47;3.38;3.23;38.11;211.94;551700;4937241;19.75;;31.268125;112.56525;;31.268125;1.839301471;;;
6.75;7.26;27.34;36.08;2100;17;88.44;11;94;1.76;79.6;10.86;10.21;10.97;26.12;26.35;8.88;8.47;3.38;3.23;38.11;211.94;551700;4937241;19.75;;31.268125;112.56525;;31.268125;1.839301471;;;
